"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Gap","Movement","Max Profit","Max Loss"
"2022-12-21","11:15:00",3885.02,"19 Dec 21 3910 C STO 1.50 | 19 Dec 21 3910 P STO 26.55 | 19 Dec 21 3940 C BTO 0.20 | 19 Dec 21 3880 P BTO 7.30",2050,3878.44,"2022-12-21","16:00:00",3000,"Expired",-18145,-46.58536585365854,19,1220641,18050,"",95,3.74,13.761,17.87,45.53,10,-46.59
"2022-12-14","11:15:00",4044.59,"48 Dec 14 4070 C STO 22.75 | 48 Dec 14 4070 P STO 47.55 | 48 Dec 14 4100 C BTO 11.80 | 48 Dec 14 4040 P BTO 32.30",2615,3995.32,"2022-12-14","16:00:00",3000,"Expired",-18720,-14.91395793499044,48,1238786,18480,"",240,1.59,1.659,-4.11,29.05,7.84,-20.27
"2022-12-12","11:15:00",3953.79,"19 Dec 12 3980 C STO 0.90 | 19 Dec 12 3980 P STO 26.95 | 19 Dec 12 4010 C BTO 0.15 | 19 Dec 12 3950 P BTO 7.00",2065,3990.56,"2022-12-12","16:00:00",1056,"Expired",19076,48.619854721549636,19,1257506,17765,"",95,3.9,100.5,4.91,14.5,80.87,-7.51
"2022-12-09","11:15:00",3963.84,"22 Dec 9 3990 C STO 1.75 | 22 Dec 9 3990 P STO 27.90 | 22 Dec 9 4020 C BTO 0.20 | 22 Dec 9 3960 P BTO 7.90",2150,3934.38,"2022-12-09","16:00:00",3000,"Expired",-18810,-39.76744186046511,22,1238430,18700,"",110,3.66,2.28,-9.34,9.67,22.33,-40.23
"2022-11-23","11:15:00",4027.36,"17 Nov 23 4050 C STO 2.00 | 17 Nov 23 4050 P STO 24.25 | 17 Nov 23 4080 C BTO 0.15 | 17 Nov 23 4020 P BTO 7.00",1905,4027.26,"2022-11-23","16:00:00",2274,"Expired",-6358,-19.63254593175853,17,1257240,18615,"",85,3.67,220.5,-3.28,27.06,14.17,-42.26
"2022-11-22","11:15:00",3977.54,"22 Nov 22 4005 C STO 0.85 | 22 Nov 22 4005 P STO 28.90 | 22 Nov 22 4035 C BTO 0.10 | 22 Nov 22 3975 P BTO 7.85",2175,4003.58,"2022-11-22","16:00:00",142,"Expired",44616,93.24137931034483,22,1263598,18150,"",110,3.74,11.5,15.57,12.03,93.47,-7.13
"2022-11-10","11:15:00",3911.52,"18 Nov 10 3935 C STO 4.20 | 18 Nov 10 3935 P STO 27.05 | 18 Nov 10 3965 C BTO 0.50 | 18 Nov 10 3905 P BTO 10.45",2025,3956.37,"2022-11-10","16:00:00",2137,"Expired",-2106,-5.777777777777778,18,1218982,17550,"",90,2.85,187,111.32,51.63,50.62,-14.07
"2022-11-08","11:15:00",3844.38,"19 Nov 8 3870 C STO 1.75 | 19 Nov 8 3870 P STO 27.50 | 19 Nov 8 3900 C BTO 0.20 | 19 Nov 8 3840 P BTO 8.30",2070,3828.11,"2022-11-08","16:00:00",3000,"Expired",-17765,-45.169082125603865,19,1221088,17670,"",95,3.44,3.815,10.22,27.36,25.36,-46.38
"2022-10-28","11:15:00",3868.51,"20 Oct 28 3895 C STO 3.15 | 20 Oct 28 3895 P STO 29.15 | 20 Oct 28 3925 C BTO 0.40 | 20 Oct 28 3865 P BTO 10.50",2135,3901.06,"2022-10-28","16:00:00",606,"Expired",30480,71.38173302107728,20,1238853,17300,"",100,2.96,63,0.96,60.25,79.63,-9.84
"2022-10-26","11:15:00",3879.87,"20 Oct 26 3905 C STO 3.30 | 20 Oct 26 3905 P STO 27.95 | 20 Oct 26 3935 C BTO 0.40 | 20 Oct 26 3875 P BTO 9.75",2105,3830.6,"2022-10-26","16:00:00",3000,"Expired",-18000,-42.75534441805225,20,1208373,17900,"",100,3.08,1.69,-33.14,53.9,9.26,-44.42
"2022-10-25","11:15:00",3840.32,"19 Oct 25 3865 C STO 3.10 | 19 Oct 25 3865 P STO 28.05 | 19 Oct 25 3895 C BTO 0.35 | 19 Oct 25 3835 P BTO 9.80",2095,3859.11,"2022-10-25","16:00:00",589,"Expired",28519,71.64677804295943,19,1226373,17195,"",95,3.07,59.5,2.1,40.88,71.89,-7.16
"2022-10-24","11:15:00",3775.51,"20 Oct 24 3800 C STO 5.30 | 20 Oct 24 3800 P STO 29.40 | 20 Oct 24 3830 C BTO 1.05 | 20 Oct 24 3770 P BTO 12.20",2140,3797.34,"2022-10-24","16:00:00",266,"Expired",37380,87.33644859813084,20,1197854,17200,"",100,2.62,14,9.26,13.5,87.57,-8.41
"2022-10-20","11:15:00",3727.61,"22 Oct 20 3755 C STO 3.70 | 22 Oct 20 3755 P STO 31.25 | 22 Oct 20 3785 C BTO 0.70 | 22 Oct 20 3725 P BTO 11.90",2230,3665.78,"2022-10-20","16:00:00",3000,"Expired",-17050,-34.753363228699556,22,1160474,16940,"",110,2.77,1.502,-6.11,38.56,0,-34.98
"2022-10-19","11:15:00",3712.89,"22 Oct 19 3740 C STO 4.40 | 22 Oct 19 3740 P STO 31.30 | 22 Oct 19 3770 C BTO 0.90 | 22 Oct 19 3710 P BTO 12.90",2185,3695.16,"2022-10-19","16:00:00",3000,"Expired",-18040,-37.52860411899314,22,1177524,17930,"",110,2.59,3.196,-16.87,9.78,1.37,-38.44
"2022-10-17","11:15:00",3662.48,"20 Oct 17 3685 C STO 6.60 | 20 Oct 17 3685 P STO 29.00 | 20 Oct 17 3715 C BTO 1.30 | 20 Oct 17 3655 P BTO 12.95",2130,3677.95,"2022-10-17","16:00:00",705,"Expired",28400,66.66666666666666,20,1195564,17400,"",100,2.5,61,55.58,23.83,78.87,-2.35
"2022-10-04","11:15:00",3782.7,"20 Oct 4 3810 C STO 2.60 | 20 Oct 4 3810 P STO 29.95 | 20 Oct 4 3840 C BTO 0.35 | 20 Oct 4 3780 P BTO 10.80",2135,3790.93,"2022-10-04","16:00:00",1907,"Expired",4460,10.44496487119438,20,1167164,17300,"",100,2.92,180.5,48.03,56.24,13.58,-29.04
"2022-10-03","11:15:00",3663.26,"18 Oct 3 3690 C STO 3.05 | 18 Oct 3 3690 P STO 29.85 | 18 Oct 3 3720 C BTO 0.30 | 18 Oct 3 3660 P BTO 11.90",2065,3678.43,"2022-10-03","16:00:00",1157,"Expired",16254,43.728813559322035,18,1162704,16830,"",90,2.7,120,24.16,53.48,62.95,-20.58
"2022-09-30","11:15:00",3669.34,"21 Sep 30 3695 C STO 6.00 | 21 Sep 30 3695 P STO 31.55 | 21 Sep 30 3725 C BTO 1.10 | 21 Sep 30 3665 P BTO 14.45",2195,3585.62,"2022-09-30","16:00:00",3000,"Expired",-17010,-36.90205011389522,21,1146450,16905,"",105,2.41,1.397,-6.99,35.86,0.68,-44.65
"2022-09-12","11:15:00",4104.18,"19 Sep 12 4130 C STO 3.00 | 19 Sep 12 4130 P STO 28.50 | 19 Sep 12 4160 C BTO 0.20 | 19 Sep 12 4100 P BTO 10.10",2115,4110.41,"2022-09-12","16:00:00",1959,"Expired",2869,7.139479905437353,19,1163460,16815,"",95,3.06,183.5,16.31,20.51,18.91,-21.04
"2022-09-09","11:15:00",4056.66,"17 Sep 9 4080 C STO 3.55 | 17 Sep 9 4080 P STO 26.85 | 17 Sep 9 4110 C BTO 0.25 | 17 Sep 9 4050 P BTO 9.80",2030,4067.36,"2022-09-09","16:00:00",1264,"Expired",12937,37.48768472906404,17,1160591,16490,"",85,3.02,113,16.76,33.72,66.5,-11.58
"2022-09-08","11:15:00",4008.11,"20 Sep 8 4035 C STO 2.85 | 20 Sep 8 4035 P STO 30.30 | 20 Sep 8 4065 C BTO 0.35 | 20 Sep 8 4005 P BTO 11.25",2150,4006.18,"2022-09-08","16:00:00",2882,"Expired",-14740,-34.27906976744186,20,1147654,17000,"",100,2.86,97,-19.93,48.17,2.33,-45.58
"2022-09-07","11:15:00",3944.45,"19 Sep 7 3970 C STO 3.30 | 19 Sep 7 3970 P STO 29.10 | 19 Sep 7 4000 C BTO 0.40 | 19 Sep 7 3940 P BTO 10.80",2115,3979.87,"2022-09-07","16:00:00",987,"Expired",21337,53.09692671394799,19,1162394,16815,"",95,2.89,107.5,1.24,35.02,62.88,-11.35
"2022-09-02","11:15:00",4011.64,"19 Sep 2 4035 C STO 3.90 | 19 Sep 2 4035 P STO 26.90 | 19 Sep 2 4065 C BTO 0.45 | 19 Sep 2 4005 P BTO 9.20",2110,3924.26,"2022-09-02","16:00:00",3000,"Expired",-17005,-42.41706161137441,19,1141057,16910,"",95,3.19,1.411,27.81,16.98,7.82,-51.66
"2022-08-25","11:15:00",4167.14,"17 Aug 25 4190 C STO 1.95 | 17 Aug 25 4190 P STO 25.20 | 17 Aug 25 4220 C BTO 0.15 | 17 Aug 25 4160 P BTO 6.80",2015,4199.12,"2022-08-25","16:00:00",912,"Expired",18666,54.49131513647642,17,1158062,16745,"",85,3.91,114,12.49,13.88,81.14,-27.05
"2022-08-12","11:15:00",4237.93,"19 Aug 12 4265 C STO 0.85 | 19 Aug 12 4265 P STO 27.95 | 19 Aug 12 4295 C BTO 0.10 | 19 Aug 12 4235 P BTO 7.55",2110,4280.15,"2022-08-12","16:00:00",1515,"Expired",11210,27.96208530805687,19,1139396,16910,"",95,3.76,152.5,17.75,12.91,64.45,0
"2022-08-10","11:15:00",4202.72,"19 Aug 10 4230 C STO 1.40 | 19 Aug 10 4230 P STO 28.50 | 19 Aug 10 4260 C BTO 0.10 | 19 Aug 10 4200 P BTO 8.50",2125,4210.24,"2022-08-10","16:00:00",1976,"Expired",2736,6.776470588235293,19,1128186,16625,"",95,3.48,207.5,58.55,21.7,12,-31.06
"2022-08-08","11:15:00",4174.16,"18 Aug 8 4200 C STO 1.85 | 18 Aug 8 4200 P STO 27.55 | 18 Aug 8 4230 C BTO 0.15 | 18 Aug 8 4170 P BTO 8.40",2080,4140.06,"2022-08-08","16:00:00",3000,"Expired",-16650,-44.47115384615385,18,1125450,16560,"",90,3.44,2.025,10.74,18.23,0,-47.36
"2022-08-05","11:15:00",4129.28,"20 Aug 5 4155 C STO 2.15 | 20 Aug 5 4155 P STO 28.05 | 20 Aug 5 4185 C BTO 0.20 | 20 Aug 5 4125 P BTO 8.30",2165,4145.19,"2022-08-05","16:00:00",981,"Expired",23580,54.457274826789835,20,1142100,16700,"",100,3.55,98.5,-36.07,13.41,54.69,-19.86
"2022-08-03","11:15:00",4135.05,"17 Aug 3 4160 C STO 1.90 | 17 Aug 3 4160 P STO 27.20 | 17 Aug 3 4190 C BTO 0.15 | 17 Aug 3 4130 P BTO 8.15",2075,4155.17,"2022-08-03","16:00:00",483,"Expired",26979,76.48192771084338,17,1118520,15725,"",85,3.51,61,16.77,27.09,87.23,-6.51
"2022-08-01","11:15:00",4140.62,"17 Aug 1 4165 C STO 2.75 | 17 Aug 1 4165 P STO 27.05 | 17 Aug 1 4195 C BTO 0.20 | 17 Aug 1 4135 P BTO 8.90",2065,4118.63,"2022-08-01","16:00:00",3000,"Expired",-15980,-45.52058111380145,17,1091541,15895,"",85,3.27,2.76,-17.91,28.24,6.3,-51.33
"2022-07-29","11:15:00",4102.66,"19 Jul 29 4130 C STO 3.45 | 19 Jul 29 4130 P STO 30.40 | 19 Jul 29 4160 C BTO 0.35 | 19 Jul 29 4100 P BTO 11.55",2190,4130.29,"2022-07-29","16:00:00",29,"Expired",40964,98.44748858447488,19,1107521,15390,"",95,2.84,17,14.9,15.33,98.68,-10.05
"2022-07-28","11:15:00",4035.69,"16 Jul 28 4060 C STO 2.40 | 16 Jul 28 4060 P STO 26.80 | 16 Jul 28 4090 C BTO 0.15 | 16 Jul 28 4030 P BTO 8.80",2020,4072.43,"2022-07-28","16:00:00",1243,"Expired",12352,38.21782178217822,16,1066557,15680,"",80,3.26,126,2.52,9.56,53.22,-1.98
"2022-07-27","11:15:00",3973.51,"25 Jul 27 4000 C STO 9.80 | 25 Jul 27 4000 P STO 36.55 | 25 Jul 27 4030 C BTO 2.50 | 25 Jul 27 3970 P BTO 20.10",2370,4023.61,"2022-07-27","16:00:00",2361,"Expired",100,0.16877637130801687,25,1054205,15750,"",125,2.05,237,30.38,22.08,20.68,-19.41
"2022-07-20","11:15:00",3964.08,"17 Jul 20 3990 C STO 2.85 | 17 Jul 20 3990 P STO 28.80 | 17 Jul 20 4020 C BTO 0.30 | 17 Jul 20 3960 P BTO 10.30",2100,3959.9,"2022-07-20","16:00:00",3000,"Expired",-15385,-43.095238095238095,17,1054105,15300,"",85,2.99,31.895,-1.37,28.76,11.67,-42.86
"2022-07-19","11:15:00",3905.68,"15 Jul 19 3930 C STO 1.95 | 15 Jul 19 3930 P STO 26.50 | 15 Jul 19 3960 C BTO 0.10 | 15 Jul 19 3900 P BTO 8.30",2000,3936.69,"2022-07-19","16:00:00",669,"Expired",19890,66.3,15,1069490,15000,"",75,3.39,51,29.88,44.95,74.25,-9.5
"2022-07-15","11:15:00",3857.06,"15 Jul 15 3880 C STO 3.10 | 15 Jul 15 3880 P STO 25.65 | 15 Jul 15 3910 C BTO 0.30 | 15 Jul 15 3850 P BTO 8.20",2020,3863.16,"2022-07-15","16:00:00",1684,"Expired",4965,16.386138613861387,15,1049600,14700,"",75,3.38,182.5,27.62,39.06,16.63,-34.41
"2022-07-08","11:15:00",3909.94,"17 Jul 8 3935 C STO 2.70 | 17 Jul 8 3935 P STO 27.75 | 17 Jul 8 3965 C BTO 0.25 | 17 Jul 8 3905 P BTO 9.00",2115,3899.38,"2022-07-08","16:00:00",3000,"Expired",-15130,-42.08037825059102,17,1044635,15045,"",85,3.29,4.651,-14.36,21.68,12.77,-41.84
"2022-07-07","11:15:00",3888.25,"18 Jul 7 3915 C STO 1.90 | 18 Jul 7 3915 P STO 28.85 | 18 Jul 7 3945 C BTO 0.15 | 18 Jul 7 3885 P BTO 9.10",2145,3902.62,"2022-07-07","16:00:00",1238,"Expired",16236,42.05128205128205,18,1059765,15390,"",90,3.32,141.5,13.77,29.4,54.78,-8.16
"2022-06-24","11:15:00",3880.44,"15 Jun 24 3905 C STO 2.50 | 15 Jun 24 3905 P STO 27.40 | 15 Jun 24 3935 C BTO 0.30 | 15 Jun 24 3875 P BTO 9.65",1990,3911.74,"2022-06-24","16:00:00",674,"Expired",19665,65.87939698492463,15,1043529,15150,"",75,3.01,73.5,26.02,58.69,87.94,-7.29
"2022-06-23","11:15:00",3793.37,"18 Jun 23 3820 C STO 3.65 | 18 Jun 23 3820 P STO 30.75 | 18 Jun 23 3850 C BTO 0.50 | 18 Jun 23 3790 P BTO 12.15",2170,3795.73,"2022-06-23","16:00:00",2427,"Expired",-4716,-12.073732718894009,18,1023864,14940,"",90,2.72,234,14.82,18.66,18.2,-37.1
"2022-06-22","11:15:00",3774.67,"17 Jun 22 3800 C STO 4.25 | 17 Jun 22 3800 P STO 29.25 | 17 Jun 22 3830 C BTO 0.55 | 17 Jun 22 3770 P BTO 11.65",2125,3759.89,"2022-06-22","16:00:00",3000,"Expired",-14960,-41.411764705882355,17,1028580,14875,"",85,2.75,3.204,-30.9,40.78,31.06,-42.82
"2022-06-21","11:15:00",3769.71,"16 Jun 21 3795 C STO 2.95 | 16 Jun 21 3795 P STO 29.00 | 16 Jun 21 3825 C BTO 0.30 | 16 Jun 21 3765 P BTO 11.50",2010,3764.79,"2022-06-21","16:00:00",3000,"Expired",-15920,-49.50248756218906,16,1043540,15840,"",80,2.71,25.957,40.47,54.4,22.39,-49.25
"2022-06-07","11:15:00",4134.75,"17 Jun 7 4160 C STO 3.55 | 17 Jun 7 4160 P STO 28.70 | 17 Jun 7 4190 C BTO 0.40 | 17 Jun 7 4130 P BTO 10.50",2130,4160.68,"2022-06-07","16:00:00",68,"Expired",34969,96.57276995305165,17,1059460,14790,"",85,2.96,10.5,-24.96,38.28,96.81,-25.35
"2022-06-06","11:15:00",4147.36,"17 Jun 6 4170 C STO 4.60 | 17 Jun 6 4170 P STO 27.25 | 17 Jun 6 4200 C BTO 0.70 | 17 Jun 6 4140 P BTO 10.05",2105,4121.43,"2022-06-06","16:00:00",3000,"Expired",-15300,-42.75534441805225,17,1024491,15215,"",85,2.96,2.687,26.18,12.64,0,-48.22
"2022-05-27","11:15:00",4121.42,"14 May 27 4145 C STO 2.90 | 14 May 27 4145 P STO 26.35 | 14 May 27 4175 C BTO 0.25 | 14 May 27 4115 P BTO 9.40",1955,4158.24,"2022-05-27","16:00:00",1324,"Expired",8764,32.02046035805627,14,1039791,14630,"",70,3.03,135.5,19.59,43.99,73.4,-0.51
"2022-05-25","11:15:00",3966.22,"19 May 25 3990 C STO 8.60 | 19 May 25 3990 P STO 32.20 | 19 May 25 4020 C BTO 2.15 | 19 May 25 3960 P BTO 16.35",2225,3978.73,"2022-05-25","16:00:00",1127,"Expired",20767,49.12359550561798,19,1031027,14725,"",95,2.21,114,-11.89,36.63,53.93,-19.78
"2022-05-23","11:15:00",3963.5,"18 May 23 3990 C STO 6.40 | 18 May 23 3990 P STO 32.55 | 18 May 23 4020 C BTO 1.15 | 18 May 23 3960 P BTO 15.75",2200,3973.75,"2022-05-23","16:00:00",1625,"Expired",10260,25.90909090909091,18,1010260,14400,"",90,2.3,162.5,18.06,44.08,28.64,-28.64
